State,Cycle Year,Level,Seats,Institution,Institution Note,Party Control,Governor,Governor Role,Upper House,Upper House Role,Lower House,Lower House Role,Court Action,Passed,Start Date,End Date,Plan Status,Drawn by,Party drawing,SHPsource,GeoJSON,ZIP,PDF
MS,2000,State Upper,52,Backup commission,No veto,Democratic,D,No role,"34 D, 18 R",,"86 D, 33 R",,rejected challenge to leg. map,2002-03-26,2002-06-17,2012-09-14,Superseded,Legislature,Democratic,,ms_2000_state_upper_2002-06-17.json,ms_2000_state_upper_2002-06-17.zip,ms_2000_state_upper_2002-06-17.pdf
MS,2000,State Lower,120,Backup commission,No veto,Democratic,D,No role,"34 D, 18 R",,"86 D, 33 R",,rejected challenge to leg. map,2002-03-26,2002-06-17,2012-09-14,Superseded,Legislature,Democratic,,ms_2000_state_lower_2002-06-17.json,ms_2000_state_lower_2002-06-17.zip,ms_2000_state_lower_2002-06-17.pdf
MS,2010,Congress,4,Legislature,,Split,R,,"26 D, 25 R, 1 O",,"72 D, 50 R",,Court drew map (not legislature),2011-12-30,2011-12-30,2022-01-24,Superseded,Federal court,n/a,https://www.maris.state.ms.us/statewide/latlong/av/cong_2011.zip,ms_2010_congress_2011-12-30.json,ms_2010_congress_2011-12-30.zip,ms_2010_congress_2011-12-30.pdf
MS,2010,State Upper,52,Backup commission,No veto,Democratic,D,,"34 D, 18 R",,"86 D, 33 R, 3 O",,,2002-03-26,2002-06-17,2012-09-14,Superseded,Legislature,Democratic,https://www.maris.state.ms.us/statewide/mstm/av/sen2k.zip,ms_2010_state_upper_2002-06-17.json,ms_2010_state_upper_2002-06-17.zip,ms_2010_state_upper_2002-06-17.pdf
MS,2010,State Upper,52,Backup commission,No veto,Republican,R,No role,"21 D, 31 R",,"58 D, 64 R",,Court sent map back to legislature,2012-05-03,2012-09-14,2019-08-01,Struck by federal court,Legislature,Republican,https://www.maris.state.ms.us/statewide/mstm/av/Sen_2010_TRP1.zip,ms_2010_state_upper_2012-09-14.json,ms_2010_state_upper_2012-09-14.zip,ms_2010_state_upper_2012-09-14.pdf
MS,2010,State Upper,52,Backup commission,No veto,Republican,R,,"19 D, 33 R",,"48 D, 74 R",,Court sent map back to legislature,2019-03-27,2019-08-01,2022-03-31,Superseded,Legislature,Republican,https://www.maris.state.ms.us/statewide/latlong/av/Senate_TRP_2019.zip,ms_2010_state_upper_2019-08-01.json,ms_2010_state_upper_2019-08-01.zip,ms_2010_state_upper_2019-08-01.pdf
MS,2010,State Lower,122,Backup commission,No veto,Democratic,D,,"34 D, 18 R",,"86 D, 33 R, 3 O",,,2002-03-26,2002-06-17,2012-09-14,Superseded,Legislature,Democratic,https://www.maris.state.ms.us/statewide/mstm/av/hou2k.zip,ms_2010_state_lower_2002-06-17.json,ms_2010_state_lower_2002-06-17.zip,ms_2010_state_lower_2002-06-17.pdf
MS,2010,State Lower,122,Backup commission,No veto,Republican,R,No role,"21 D, 31 R",,"58 D, 64 R",,,2012-05-02,2012-09-14,2022-03-31,Superseded,Legislature,Republican,https://www.maris.state.ms.us/statewide/latlong/av/Hou_2010_Concert1c.zip,ms_2010_state_lower_2012-09-14.json,ms_2010_state_lower_2012-09-14.zip,ms_2010_state_lower_2012-09-14.pdf
MS,2020,Congress,4,Legislature,,Republican,R,,"16 D, 36 R",,"46 D, 75 R, 1 O",,,2022-01-24,2022-01-24,2031-06-30,Active,Legislature,Republican,,ms_2020_congress_2022-01-24.json,ms_2020_congress_2022-01-24.zip,ms_2020_congress_2022-01-24.pdf
MS,2020,State Upper,52,Backup commission,No veto,Republican,R,No role,"16 D, 36 R",,"46 D, 75 R, 1 O",,pending litigation,2022-03-31,2022-03-31,2031-06-30,In litigation,Legislature,Republican,,ms_2020_state_upper_2022-03-31.json,ms_2020_state_upper_2022-03-31.zip,ms_2020_state_upper_2022-03-31.pdf
MS,2020,State Lower,122,Backup commission,No veto,Republican,R,No role,"16 D, 36 R",,"46 D, 75 R, 1 O",,pending litigation,2022-04-01,2022-04-01,2031-06-30,In litigation,Legislature,Republican,,ms_2020_state_lower_2022-04-01.json,ms_2020_state_lower_2022-04-01.zip,ms_2020_state_lower_2022-04-01.pdf
MT,2000,Congress,1,n/a,,n/a,n/a,,n/a,,n/a,,,,,,n/a,n/a,n/a,,,,
MT,2000,State Upper,50,Independent commission,,Split,R,No role,"21 D, 29 R",No role,"47 D, 53 R",No role,rejected challenge to commission map,2003-02-05,2003-02-05,2013-02-12,Superseded,Independent commission,Split,,mt_2000_state_upper_2003-02-05.json,mt_2000_state_upper_2003-02-05.zip,mt_2000_state_upper_2003-02-05.pdf
MT,2000,State Lower,100,Independent commission,,Split,R,No role,"21 D, 29 R",No role,"47 D, 53 R",No role,rejected challenge to commission map,2003-02-05,2003-02-05,2013-02-12,Superseded,Independent commission,Split,,mt_2000_state_lower_2003-02-05.json,mt_2000_state_lower_2003-02-05.zip,mt_2000_state_lower_2003-02-05.pdf
MT,2010,Congress,1,n/a,,n/a,n/a,,n/a,,n/a,,,,,,n/a,n/a,n/a,,,,
MT,2010,State Upper,50,Independent commission,,Split,R,No role,"21 D, 29 R",No role,"47 D, 53 R",No role,,2003-02-05,2003-02-05,2013-02-12,Superseded,Independent commission,Split,http://ftp.geoinfo.msl.mt.gov/Data/Spatial/NonMSDI/Shapefiles/Legislature2005.zip,mt_2010_state_upper_2003-02-05.json,mt_2010_state_upper_2003-02-05.zip,mt_2010_state_upper_2003-02-05.pdf
MT,2010,State Upper,50,Independent commission,,Split,D,No role,"23 D, 27 R",No role,"37 D, 63 R",No role,Rejected challenge to commission map,2013-02-12,2013-02-12,2023-02-23,Superseded,Independent commission,Split,https://leg.mt.gov/content/Committees/Interim/2011-2012/Districting/Maps/Adopted-Plan/Senate_shape_adopted021213.zip,mt_2010_state_upper_2013-02-12.json,mt_2010_state_upper_2013-02-12.zip,mt_2010_state_upper_2013-02-12.pdf
MT,2010,State Lower,100,Independent commission,,Split,R,No role,"21 D, 29 R",No role,"47 D, 53 R",No role,,2003-02-05,2003-02-05,2013-02-12,Superseded,Independent commission,Split,http://ftp.geoinfo.msl.mt.gov/Data/Spatial/NonMSDI/Shapefiles/Legislature2005.zip,mt_2010_state_lower_2003-02-05.json,mt_2010_state_lower_2003-02-05.zip,mt_2010_state_lower_2003-02-05.pdf
MT,2010,State Lower,100,Independent commission,,Split,D,No role,"23 D, 27 R",No role,"37 D, 63 R",No role,Rejected challenge to commission map,2013-02-12,2013-02-12,2023-02-23,Superseded,Independent commission,Split,https://leg.mt.gov/content/Committees/Interim/2011-2012/Districting/Maps/Adopted-Plan/House_shape_adopted021213.zip,mt_2010_state_lower_2013-02-12.json,mt_2010_state_lower_2013-02-12.zip,mt_2010_state_lower_2013-02-12.pdf
MT,2020,Congress,2,Independent commission,,Split,R,No role,"20 D, 30 R",No role,"33 D, 67 R",No role,,2021-11-12,2021-11-12,2031-06-30,Active,Independent commission,Split,,mt_2020_congress_2021-11-12.json,mt_2020_congress_2021-11-12.zip,mt_2020_congress_2021-11-12.pdf
MT,2020,State Upper,50,Independent commission,,Split,R,No role,"20 D, 30 R",No role,"33 D, 67 R",No role,,2023-02-23,2023-02-23,2031-06-30,Active,Independent commission,Split,,mt_2020_state_upper_2023-02-23.json,mt_2020_state_upper_2023-02-23.zip,mt_2020_state_upper_2023-02-23.pdf
MT,2020,State Lower,100,Independent commission,,Split,R,No role,"20 D, 30 R",No role,"33 D, 67 R",No role,,2023-02-23,2023-02-23,2031-06-30,Active,Independent commission,Split,,mt_2020_state_lower_2023-02-23.json,mt_2020_state_lower_2023-02-23.zip,mt_2020_state_lower_2023-02-23.pdf
NC,2000,Congress,13,Legislature,No veto,Democratic,D,No role,"35 D, 15 R",,"62 D, 58 R",,,2001-12-05,2002-02-15,2011-11-01,Superseded,Legislature,Democratic,https://www.ncleg.gov/Files/GIS/Plans_Main/Congress_2001/shapefile.zip,nc_2000_congress_2002-02-15.json,nc_2000_congress_2002-02-15.zip,nc_2000_congress_2002-02-15.pdf
NC,2000,State Upper,50,Legislature,No veto,Democratic,D,No role,"35 D, 15 R",,"62 D, 58 R",,court sent map back to legislature,2001-11-13,2002-02-11,2002-05-20,Struck by state court,Legislature,Democratic,https://www.ncleg.gov/Files/GIS/Plans_Main/Senate_2001/shapefile.zip,nc_2000_state_upper_2002-02-11.json,nc_2000_state_upper_2002-02-11.zip,nc_2000_state_upper_2002-02-11.pdf
NC,2000,State Upper,50,Legislature,No veto,Democratic,D,No role,"35 D, 15 R",,"62 D, 58 R",,court sent map back to legislature,2002-05-20,2002-05-20,2002-07-12,Struck by state court,Legislature,Democratic,https://www.ncleg.gov/Files/GIS/Plans_Main/Senate_2002/shapefile.zip,nc_2000_state_upper_2002-05-20.json,nc_2000_state_upper_2002-05-20.zip,nc_2000_state_upper_2002-05-20.pdf
NC,2000,State Upper,50,Legislature,No veto,Democratic,D,No role,"35 D, 15 R",,"62 D, 58 R",,court drew map (not legislature),2002-05-31,2002-07-12,2004-03-30,Superseded,State court,n/a,https://www.ncleg.gov/Files/GIS/Plans_Main/Senate_2002_Court/shapefile.zip,nc_2000_state_upper_2002-07-12.json,nc_2000_state_upper_2002-07-12.zip,nc_2000_state_upper_2002-07-12.pdf
NC,2000,State Upper,50,Legislature,No veto,Democratic,D,No role,"28 D, 22 R",,"60 D, 60 R",,court sent map back to legislature,2003-11-25,2004-03-30,2011-11-01,Superseded,Legislature,Democratic,https://www.ncleg.gov/Files/GIS/Plans_Main/Senate_2003/shapefile.zip,nc_2000_state_upper_2004-03-30.json,nc_2000_state_upper_2004-03-30.zip,nc_2000_state_upper_2004-03-30.pdf
NC,2000,State Lower,120,Legislature,No veto,Democratic,D,No role,"35 D, 15 R",,"62 D, 58 R",,court sent map back to legislature,2001-11-13,2002-02-11,2002-05-20,Struck by state court,Legislature,Democratic,https://www.ncleg.gov/Files/GIS/Plans_Main/House_2001/shapefile.zip,nc_2000_state_lower_2002-02-11.json,nc_2000_state_lower_2002-02-11.zip,nc_2000_state_lower_2002-02-11.pdf
NC,2000,State Lower,120,Legislature,No veto,Democratic,D,No role,"35 D, 15 R",,"62 D, 58 R",,court sent map back to legislature,2002-05-20,2002-05-20,2002-07-12,Struck by state court,Legislature,Democratic,https://www.ncleg.gov/Files/GIS/Plans_Main/House_2002/shapefile.zip,nc_2000_state_lower_2002-05-20.json,nc_2000_state_lower_2002-05-20.zip,nc_2000_state_lower_2002-05-20.pdf
NC,2000,State Lower,120,Legislature,No veto,Democratic,D,No role,"35 D, 15 R",,"62 D, 58 R",,court drew map (not legislature),2002-05-31,2002-07-12,2004-03-30,Superseded,State court,n/a,https://www.ncleg.gov/Files/GIS/Plans_Main/House_2002_Court/shapefile.zip,nc_2000_state_lower_2002-07-12.json,nc_2000_state_lower_2002-07-12.zip,nc_2000_state_lower_2002-07-12.pdf
NC,2000,State Lower,120,Legislature,No veto,Democratic,D,No role,"28 D, 22 R",,"60 D, 60 R",,court sent map back to legislature,2003-11-25,2004-03-30,2009-06-16,Struck by state court,Legislature,Democratic,https://www.ncleg.gov/Files/GIS/Plans_Main/House_2003/shapefile.zip,nc_2000_state_lower_2004-03-30.json,nc_2000_state_lower_2004-03-30.zip,nc_2000_state_lower_2004-03-30.pdf
NC,2000,State Lower,120,Legislature,No veto,Democratic,D,No role,"30 D, 20 R",,"68 D, 52 R",,rejected challenge to leg. map,2009-06-16,2009-06-16,2011-11-01,Superseded,Legislature,Democratic,https://www.ncleg.gov/Files/GIS/Plans_Main/House_2003/mapSimple.pdf,nc_2000_state_lower_2009-06-16.json,nc_2000_state_lower_2009-06-16.zip,nc_2000_state_lower_2009-06-16.pdf
NC,2010,Congress,13,Legislature,No veto,Republican,D,No role,"19 D, 31 R",,"52 D, 67 R, 1 O",,Court sent map back to legislature,2011-07-27,2011-11-01,2016-02-19,Struck by federal court,Legislature,Republican,https://www.ncleg.gov/Files/GIS/Plans_Main/Congress_2011/shp.zip,nc_2010_congress_2011-11-01.json,nc_2010_congress_2011-11-01.zip,nc_2010_congress_2011-11-01.pdf
NC,2010,Congress,13,Legislature,No veto,Republican,R,No role,"16 D, 34 R",,"45 D, 74 R, 1 O",,Court sent map back to legislature,2016-02-19,2016-02-19,2019-11-15,Struck by state court,Legislature,Republican,https://www.ncleg.gov/Files/GIS/Plans_Main/Congress_2016/shp.zip,nc_2010_congress_2016-02-19.json,nc_2010_congress_2016-02-19.zip,nc_2010_congress_2016-02-19.pdf
NC,2010,Congress,13,Legislature,No veto,Republican,D,No role,"21 D, 29 R",,"55 D, 65 R",,Court sent map back to legislature,2019-11-15,2019-11-15,2021-11-04,Superseded,Legislature,Republican,https://www.ncleg.gov/Files/GIS/Plans_Main/Congress_2019/HB1029%203rd%20Edition%20-%20Shapefile.zip,nc_2010_congress_2019-11-15.json,nc_2010_congress_2019-11-15.zip,nc_2010_congress_2019-11-15.pdf
NC,2010,State Upper,50,Legislature,No veto,Republican,D,No role,"19 D, 31 R",,"52 D, 67 R, 1 O",,Court sent map back to legislature,2011-07-27,2011-11-01,2018-01-21,Struck by federal court,Legislature,Republican,https://www.ncleg.gov/Files/GIS/Plans_Main/Senate_2011/shp.zip,nc_2010_state_upper_2011-11-01.json,nc_2010_state_upper_2011-11-01.zip,nc_2010_state_upper_2011-11-01.pdf
NC,2010,State Upper,50,Legislature,No veto,Republican,D,No role,"15 D, 35 R",No role,"45 D, 75 R",No role,Court drew map (not legislature),2018-01-21,2018-01-21,2019-10-28,Struck by state court,Federal court,n/a,https://www.ncleg.gov/Files/GIS/Plans_Main/Senate_2018_Court/Senate%2018%20USSupCt%20-%20Shapefile.zip,nc_2010_state_upper_2018-01-21.json,nc_2010_state_upper_2018-01-21.zip,nc_2010_state_upper_2018-01-21.pdf
NC,2010,State Upper,50,Legislature,No veto,Republican,D,No role,"21 D, 29 R",,"55 D, 64 R",,Court drew map (not legislature),2019-10-28,2019-10-28,2021-11-04,Superseded,Legislature,Republican,https://www.ncleg.gov/Files/GIS/Plans_Main/Senate_2019/Senate%20Consensus%20Nonpartisan%20Map%20v3_Shapefile.zip,nc_2010_state_upper_2019-10-28.json,nc_2010_state_upper_2019-10-28.zip,nc_2010_state_upper_2019-10-28.pdf
NC,2010,State Lower,120,Legislature,No veto,Republican,D,No role,"19 D, 31 R",,"52 D, 67 R, 1 O",,Court sent map back to legislature,2011-07-27,2011-11-01,2018-01-21,Struck by federal court,Legislature,Republican,https://www.ncleg.gov/Files/GIS/Plans_Main/House_2011/shp.zip,nc_2010_state_lower_2011-11-01.json,nc_2010_state_lower_2011-11-01.zip,nc_2010_state_lower_2011-11-01.pdf
NC,2010,State Lower,120,Legislature,No veto,Republican,D,No role,"15 D, 35 R",No role,"45 D, 75 R",No role,Court drew map (not legislature),2018-01-21,2018-01-21,2019-10-28,Struck by state court,Federal court,n/a,https://www.ncleg.gov/Files/GIS/Plans_Main/House_2018_Court/House%2018%20USSupCt%20-%20Shapefile.zip,nc_2010_state_lower_2018-01-21.json,nc_2010_state_lower_2018-01-21.zip,nc_2010_state_lower_2018-01-21.pdf
NC,2010,State Lower,120,Legislature,No veto,Republican,D,No role,"21 D, 29 R",,"55 D, 64 R",,Court drew map (not legislature),2019-10-28,2019-10-28,2021-11-04,Superseded,Legislature,Republican,https://www.ncleg.gov/Files/GIS/Plans_Main/House_2019/HB%201020%20H%20Red%20Comm%20CSBK-25_Shapefile.zip,nc_2010_state_lower_2019-10-28.json,nc_2010_state_lower_2019-10-28.zip,nc_2010_state_lower_2019-10-28.pdf
NC,2020,Congress,14,Legislature,No veto,Republican,D,No role,"22 D, 28 R",,"51 D, 69 R",,court drew map (not legislature),2021-11-04,2021-11-04,2022-02-23,Struck by state court,Legislature,Republican,https://www.ncleg.gov/BillLookUp/2021/S740,nc_2020_congress_2021-11-04.json,nc_2020_congress_2021-11-04.zip,nc_2020_congress_2021-11-04.pdf
NC,2020,Congress,14,Legislature,No veto,Republican,D,No role,"22 D, 28 R",,"51 D, 69 R",,court sent map back to legislature,2022-02-23,2022-02-23,2023-10-25,Struck by state court,State court,Nonpartisan,,nc_2020_congress_2022-02-23.json,nc_2020_congress_2022-02-23.zip,nc_2020_congress_2022-02-23.pdf
NC,2020,Congress,14,Legislature,No veto,Republican,D,No role,"22 D, 28 R",,"51 D, 69 R",,,2023-10-25,2023-10-25,2031-06-30,Active,Legislature,Republican,,nc_2020_congress_2023-10-25.json,nc_2020_congress_2023-10-25.zip,nc_2020_congress_2023-10-25.pdf
NC,2020,State Upper,50,Legislature,No veto,Republican,D,No role,"22 D, 28 R",,"51 D, 69 R",,court sent map back to legislature,2021-11-04,2021-11-04,2022-02-23,Struck by state court,Legislature,Republican,https://www.ncleg.gov/BillLookUp/2021/S739,nc_2020_state_upper_2021-11-04.json,nc_2020_state_upper_2021-11-04.zip,nc_2020_state_upper_2021-11-04.pdf
NC,2020,State Upper,50,Legislature,No veto,Republican,D,No role,"22 D, 28 R",,"51 D, 69 R",,court sent map back to legislature,2022-02-17,2022-02-23,2023-10-25,Struck by state court,Legislature,Republican,,nc_2020_state_upper_2022-02-23.json,nc_2020_state_upper_2022-02-23.zip,nc_2020_state_upper_2022-02-23.pdf
NC,2020,State Upper,50,Legislature,No veto,Republican,D,No role,"22 D, 28 R",,"51 D, 69 R",,,2023-10-25,2023-10-25,2031-06-30,Active,Legislature,Republican,,nc_2020_state_upper_2023-10-25.json,nc_2020_state_upper_2023-10-25.zip,nc_2020_state_upper_2023-10-25.pdf
NC,2020,State Lower,120,Legislature,No veto,Republican,D,No role,"22 D, 28 R",,"51 D, 69 R",,court sent map back to legislature,2021-11-04,2021-11-04,2022-02-23,Struck by state court,Legislature,Republican,https://www.ncleg.gov/BillLookUp/2021/H976,nc_2020_state_lower_2021-11-04.json,nc_2020_state_lower_2021-11-04.zip,nc_2020_state_lower_2021-11-04.pdf
NC,2020,State Lower,120,Legislature,No veto,Republican,D,No role,"22 D, 28 R",,"51 D, 69 R",,court sent map back to legislature,2022-02-17,2022-02-23,2023-10-25,Struck by state court,Legislature,Republican,,nc_2020_state_lower_2022-02-23.json,nc_2020_state_lower_2022-02-23.zip,nc_2020_state_lower_2022-02-23.pdf
NC,2020,State Lower,120,Legislature,No veto,Republican,D,No role,"22 D, 28 R",,"51 D, 69 R",,,2023-10-25,2023-10-25,2031-06-30,Active,Legislature,Republican,,nc_2020_state_lower_2023-10-25.json,nc_2020_state_lower_2023-10-25.zip,nc_2020_state_lower_2023-10-25.pdf
ND,2000,Congress,1,n/a,,n/a,n/a,,n/a,,n/a,,,,,,n/a,n/a,n/a,,,,
ND,2000,State Upper,47,Legislature,,Republican,R,,"17 D, 32 R",,"29 D, 69 R",,,2001-11-30,2001-11-30,2011-11-09,Superseded,Legislature,Republican,,nd_2000_state_upper_2001-11-30.json,nd_2000_state_upper_2001-11-30.zip,nd_2000_state_upper_2001-11-30.pdf
ND,2000,State Lower,94,Legislature,,Republican,R,,"17 D, 32 R",,"29 D, 69 R",,,2001-11-30,2001-11-30,2011-11-09,Superseded,Legislature,Republican,,nd_2000_state_lower_2001-11-30.json,nd_2000_state_lower_2001-11-30.zip,nd_2000_state_lower_2001-11-30.pdf
ND,2010,Congress,1,n/a,,n/a,n/a,,n/a,,n/a,,,,,,n/a,n/a,n/a,,,,
ND,2010,State Upper,49,Legislature,,Republican,R,,"12 D, 35 R",,"25 D, 69 R",,,2011-11-09,2011-11-09,2021-11-12,Superseded,Legislature,Republican,https://www.legis.nd.gov/files/district-maps/2013-2022/finalplans.zip,nd_2010_state_upper_2011-11-09.json,nd_2010_state_upper_2011-11-09.zip,nd_2010_state_upper_2011-11-09.pdf
ND,2010,State Lower,94,Legislature,,Republican,R,,"12 D, 35 R",,"25 D, 69 R",,,2011-11-09,2011-11-09,2021-11-12,Superseded,Legislature,Republican,https://www.legis.nd.gov/files/district-maps/2013-2022/finalplans.zip,nd_2010_state_lower_2011-11-09.json,nd_2010_state_lower_2011-11-09.zip,nd_2010_state_lower_2011-11-09.pdf
ND,2020,Congress,1,n/a,,n/a,n/a,,n/a,,n/a,,,,,,n/a,n/a,n/a,,,,
ND,2020,State Upper,49,Legislature,Vetoproof,Republican,R,,"7 D, 40 R",,"14 D, 80 R",,pending litigation,2021-11-12,2021-11-12,2031-06-30,Struck by federal court,Legislature,Republican,,nd_2020_state_upper_2021-11-12.json,nd_2020_state_upper_2021-11-12.zip,nd_2020_state_upper_2021-11-12.pdf
ND,2020,State Lower,94,Legislature,Vetoproof,Republican,R,,"7 D, 40 R",,"14 D, 80 R",,pending litigation,2021-11-12,2021-11-12,2031-06-30,Struck by federal court,Legislature,Republican,,nd_2020_state_lower_2021-11-12.json,nd_2020_state_lower_2021-11-12.zip,nd_2020_state_lower_2021-11-12.pdf
NE,2000,Congress,3,Legislature,,Nonpartisan,R,,n/a,,n/a,,,2001-05-30,2001-05-30,2011-05-26,Superseded,Legislature,n/a,,ne_2000_congress_2001-05-30.json,ne_2000_congress_2001-05-30.zip,ne_2000_congress_2001-05-30.pdf
NE,2000,State Upper,49,Legislature,,Nonpartisan,R,,n/a,,n/a,,,2001-05-31,2001-05-31,2011-05-26,Superseded,Legislature,n/a,,ne_2000_state_upper_2001-05-31.json,ne_2000_state_upper_2001-05-31.zip,ne_2000_state_upper_2001-05-31.pdf
NE,2000,State Lower,,n/a,,n/a,n/a,,n/a,,n/a,,,,,,,,,,,,
NE,2010,Congress,3,Legislature,Nonpartisan legislature,Nonpartisan,R,,n/a,,n/a,,,2011-05-26,2011-05-26,2021-09-30,Superseded,Legislature,Nonpartisan,https://opendata.arcgis.com/datasets/32a33012e5f94f0a93ae6f3a21010df8_0.zip,ne_2010_congress_2011-05-26.json,ne_2010_congress_2011-05-26.zip,ne_2010_congress_2011-05-26.pdf
NE,2010,State Upper,49,Legislature,Nonpartisan legislature,Nonpartisan,R,,n/a,,n/a,,,2011-05-26,2011-05-26,2021-09-30,Superseded,Legislature,Nonpartisan,https://opendata.arcgis.com/datasets/265a881d96f84a2a9da3c14a040171d6_2.zip,ne_2010_state_upper_2011-05-26.json,ne_2010_state_upper_2011-05-26.zip,ne_2010_state_upper_2011-05-26.pdf
NE,2010,State Lower,,n/a,,n/a,n/a,,n/a,,n/a,,,,,,n/a,n/a,n/a,,,,
NE,2020,Congress,3,Legislature,,Nonpartisan,R,,n/a,,n/a,,,2021-09-30,2021-09-30,2031-06-30,Active,Legislature,Nonpartisan,http://news.legislature.ne.gov/red/shapefiles-distribution-files/,ne_2020_congress_2021-09-30.json,ne_2020_congress_2021-09-30.zip,ne_2020_congress_2021-09-30.pdf
NE,2020,State Upper,49,Legislature,,Nonpartisan,R,,n/a,,n/a,,,2021-09-30,2021-09-30,2031-06-30,Active,Legislature,Nonpartisan,http://news.legislature.ne.gov/red/shapefiles-distribution-files/,ne_2020_state_upper_2021-09-30.json,ne_2020_state_upper_2021-09-30.zip,ne_2020_state_upper_2021-09-30.pdf
NE,2020,State Lower,,n/a,,n/a,n/a,,n/a,,n/a,,,,,,n/a,n/a,n/a,,,,
NH,2000,Congress,2,Legislature,,Split,D,,"11 D, 13 R",,"144 D, 256 R",,,2002-04-08,2002-06-10,2012-08-14,Superseded,Legislature,Split,,nh_2000_congress_2002-06-10.json,nh_2000_congress_2002-06-10.zip,nh_2000_congress_2002-06-10.pdf
NH,2000,State Upper,24,Legislature,,Split,D,,"11 D, 13 R",,"144 D, 256 R",,court drew map (not legislature),2002-07-11,2002-09-05,2004-05-28,Superseded,State court,n/a,,nh_2000_state_upper_2002-09-05.json,nh_2000_state_upper_2002-09-05.zip,nh_2000_state_upper_2002-09-05.pdf
NH,2000,State Lower,400,Legislature,,Split,D,,"11 D, 13 R",,"144 D, 256 R",,court drew map (not legislature),2002-07-26,2002-09-05,2004-04-05,Superseded,State court,n/a,,nh_2000_state_lower_2002-09-05.json,nh_2000_state_lower_2002-09-05.zip,nh_2000_state_lower_2002-09-05.pdf
NH,2000,State Upper,24,Legislature,,Republican,R,,"6 D, 18 R",,"122 D, 278 R",,rejected challenge to leg. map,2004-05-28,2004-05-28,2012-06-01,Superseded,Legislature,Republican,,nh_2000_state_upper_2004-05-28.json,nh_2000_state_upper_2004-05-28.zip,nh_2000_state_upper_2004-05-28.pdf
NH,2000,State Lower,400,Legislature,,Republican,R,,"6 D, 18 R",,"122 D, 278 R",,rejected challenge to leg. map,2004-04-05,2004-04-05,2012-06-01,Superseded,Legislature,Republican,,nh_2000_state_lower_2004-04-05.json,nh_2000_state_lower_2004-04-05.zip,nh_2000_state_lower_2004-04-05.pdf
NH,2010,Congress,2,Legislature,Vetoproof,Republican,D,,"5 D, 19 R",,"102 D, 298 R",,,2012-04-23,2012-06-22,2022-05-31,Superseded,Legislature,Republican,ftp://pubftp.nh.gov/OEP/NHCongDists2012.zip,nh_2010_congress_2012-06-22.json,nh_2010_congress_2012-06-22.zip,nh_2010_congress_2012-06-22.pdf
NH,2010,State Upper,24,Legislature,Vetoproof,Republican,D,,"5 D, 19 R",,"102 D, 298 R",,Rejected challenge to leg. map,2012-03-23,2012-06-01,2022-05-06,Superseded,Legislature,Republican,ftp://pubftp.nh.gov/OEP/NHSenateDists2012.zip,nh_2010_state_upper_2012-06-01.json,nh_2010_state_upper_2012-06-01.zip,nh_2010_state_upper_2012-06-01.pdf
NH,2010,State Lower,400,Legislature,Vetoproof,Republican,D,,"5 D, 19 R",,"102 D, 298 R",,Rejected challenge to leg. map,2012-03-28,2012-06-01,2022-03-23,Superseded,Legislature,Republican,ftp://pubftp.nh.gov/OEP/NHHouseDists2012.zip,nh_2010_state_lower_2012-06-01.json,nh_2010_state_lower_2012-06-01.zip,nh_2010_state_lower_2012-06-01.pdf
NH,2020,Congress,2,Legislature,,Republican,R,,"10 D, 14 R",,"187 D, 213 R",,court drew map (not legislature),2022-05-31,2022-05-31,2031-06-30,Active,State court,Nonpartisan,,nh_2020_congress_2022-05-31.json,nh_2020_congress_2022-05-31.zip,nh_2020_congress_2022-05-31.pdf
NH,2020,State Upper,24,Legislature,,Republican,R,,"10 D, 14 R",,"187 D, 213 R",,rejected challenge to leg. map,2022-05-06,2022-05-06,2031-06-30,Active,Legislature,Republican,,nh_2020_state_upper_2022-05-06.json,nh_2020_state_upper_2022-05-06.zip,nh_2020_state_upper_2022-05-06.pdf
NH,2020,State Lower,400,Legislature,,Republican,R,,"10 D, 14 R",,"187 D, 213 R",,pending litigation,2022-03-23,2022-03-23,2031-06-30,In litigation,Legislature,Republican,,nh_2020_state_lower_2022-03-23.json,nh_2020_state_lower_2022-03-23.zip,nh_2020_state_lower_2022-03-23.pdf
NJ,2000,Congress,13,Politician commission,,Split,R,No role,"16 D, 24 R",No role,"35 D, 45 R",No role,,2001-10-26,2001-10-26,2011-12-23,Superseded,Politician commission,Split,,nj_2000_congress_2001-10-26.json,nj_2000_congress_2001-10-26.zip,nj_2000_congress_2001-10-26.pdf
NJ,2000,State Upper,40,Politician commission,,Split,R,No role,"16 D, 24 R",No role,"35 D, 45 R",No role,rejected challenge to commission map,2001-04-11,2001-04-11,2011-04-03,Superseded,Politician commission,Split,,nj_2000_state_upper_2001-04-11.json,nj_2000_state_upper_2001-04-11.zip,nj_2000_state_upper_2001-04-11.pdf
NJ,2000,State Lower,80,Politician commission,,Split,R,No role,"16 D, 24 R",No role,"35 D, 45 R",No role,rejected challenge to commission map,2001-04-11,2001-04-11,2011-04-03,Superseded,Politician commission,Split,,nj_2000_state_lower_2001-04-11.json,nj_2000_state_lower_2001-04-11.zip,nj_2000_state_lower_2001-04-11.pdf
